30000
1264	-945.830663	-324.660372
24100	608.935820	558.275094
28664	335.551012	692.861721
26839	-538.193915	146.885586
5420	-151.519602	-988.454253
28279	-494.735557	-133.274331
27698	-604.541154	-777.703177
29029	362.224189	653.126621
1135	-956.253713	-292.538607
19225	-314.986520	949.096145
14037	861.274622	508.139770
3337	-642.252653	-766.493007
14818	740.159450	672.431401
20385	-584.391303	811.471999
22394	-912.798540	408.410119
28737	244.117557	-531.174657
4342	-420.798335	-907.154210
28515	104.709006	-814.691610
16044	490.219353	871.599097
20866	-681.679182	731.651210
20086	-519.146234	854.685432
15048	698.352827	715.753679
21431	-782.064612	623.197354
23346	-985.333537	170.639448
11245	980.477623	-196.630695
3096	-689.303499	-724.472696
17043	248.182704	968.713242
356	-995.684299	-92.805046
8258	557.093047	-830.450081
4974	-265.640250	-964.072226
27077	-467.818232	-254.310739
24401	239.906003	-753.715629
9578	805.463068	-592.645971
14899	725.734693	687.974676
23023	-967.400488	253.251450
11992	999.997224	-2.356192
24325	-516.891995	-666.798914
14312	822.491641	568.777198
18564	-146.859956	989.157295
29027	120.883816	-816.583758
7425	364.226696	-931.310321
24140	419.049654	760.490738
5518	-126.112400	-992.015959
24615	-105.624561	-846.003601
11081	971.134280	-238.533458
28522	-244.727927	-234.168523
6973	251.731549	-967.797100
13589	914.818748	403.864653
12013	999.995065	3.141587
26040	197.546312	-149.754326
2610	-775.661004	-631.149750
20886	-685.500737	728.071933
12744	981.141155	193.292613
2816	-740.511432	-672.043762
11024	967.466755	-252.998176
591	-988.094500	-153.848170
13649	908.362259	418.184178
23666	-996.156574	87.590406
16643	348.081240	937.464373
7698	429.802075	-902.923129
4976	-265.135426	-964.211183
23641	-995.561965	94.108313
4724	-328.124834	-944.634370
17292	184.551757	982.822796
9595	808.092706	-589.055328
19470	-375.172908	926.954847
29281	709.891049	22.125919
13962	871.085263	491.131820
15067	694.783908	719.218549
13798	891.362813	453.290565
18914	-236.753362	971.569784
920	-971.196695	-238.279207
6170	44.229663	-999.021390
3996	-501.133196	-865.370164
24729	269.081698	237.525559
19874	-470.934899	882.167966
27470	-39.399396	-720.450453
10368	909.997456	-414.613832
14690	762.273086	647.255546
8804	669.714065	-742.619062
1938	-874.153920	-485.648971
23822	-998.902173	46.844940
29032	273.964660	75.167089
1033	-963.723678	-266.901989
11232	979.802735	-199.966499
25569	-137.607959	205.603198
402	-994.494496	-104.788825
18078	-20.157188	999.796823
21794	-837.671057	546.175064
15711	564.246741	825.606211
25943	-332.010865	729.667043
6857	222.229226	-974.994447
25557	447.676016	329.142125
25058	246.070742	862.300485
22472	-920.947531	389.686598
12810	977.655006	210.215818
13462	927.738574	373.230677
5213	-204.837729	-978.795947
17204	207.143391	978.310592
2511	-791.756890	-610.836335
21645	-815.733970	578.427255
24813	458.540605	700.308237
28965	-391.766106	318.765831
14162	844.187617	536.047821
25180	-95.248268	62.898648
19680	-425.542394	904.938490
13424	931.405643	363.982867
15683	570.283537	821.447921
29234	-734.611042	-10.834071
19755	-443.227650	896.409086
8988	704.696129	-709.509243
8586	626.263701	-779.611298
26448	437.116611	704.458754
283	-997.275993	-73.760380
17573	111.815816	993.728949
21387	-774.834167	632.164546
28378	295.327616	89.632862
11564	993.462731	-114.156922
1063	-961.597733	-274.462748
17981	5.235964	999.986292
13793	891.955405	452.123386
24737	165.318766	-3.265481
1682	-904.715553	-426.016160
2807	-742.092841	-670.297110
8711	651.436559	-758.703111
8487	605.849555	-795.579234
11069	970.380114	-241.583184
10300	902.472546	-430.747378
26527	829.645680	162.572100
3770	-551.427491	-834.222826
12261	997.684279	68.015291
9333	765.820021	-643.054970
22703	-942.816143	333.313248
6817	212.007110	-977.268124
18173	-45.014279	998.986344
15653	576.717518	816.943636
12715	982.580377	185.838111
26890	411.420026	416.180914
29043	344.218268	-214.636677
11157	975.687788	-219.165099
1524	-921.558513	-388.239496
21279	-756.652822	653.816876
21388	-774.999641	631.961674
22896	-958.447138	285.270193
18519	-135.196799	990.818765
19628	-413.183900	910.647607
21299	-760.065811	649.846107
9677	820.551109	-571.573160
5140	-223.505300	-974.702714
15971	506.786257	862.071743
13898	879.191601	476.468392
7420	363.007302	-931.786295
2858	-733.077310	-680.145321
23674	-996.337838	85.503870
16826	302.785770	953.058643
9633	813.912765	-580.987100
13947	873.007212	487.707298
17190	210.727688	977.544803
6756	196.373999	-980.529068
20404	-588.420471	808.555099
13899	879.066832	476.698547
26087	370.586261	-889.522996
20771	-663.273383	748.377191
698	-983.397732	-181.463223
20718	-652.825860	757.508017
6154	40.044596	-999.197893
24226	175.328837	439.741203
18142	-36.905331	999.318766
29508	-126.438185	-169.774468
5460	-141.160415	-989.986736
6357	93.065712	-995.659969
26035	-720.084231	-173.192541
6998	258.060329	-966.128804
29139	-226.722007	522.690512
27373	-325.785089	542.771691
17009	256.795449	966.465777
21994	-865.107652	501.586234
12027	999.976834	6.806732
27693	536.362804	20.172735
4541	-372.987783	-927.836254
23567	-993.552083	113.376623
28234	-62.532426	106.112857
8616	632.367376	-774.668640
6877	227.331216	-973.817497
24201	49.714652	-94.454787
20676	-644.457328	764.640276
20281	-562.083378	827.080574
26357	463.545640	109.653005
29775	842.646565	-336.100345
5821	-47.106451	-998.889875
23882	-999.514749	31.149088
20058	-512.867171	858.467975
7444	368.854684	-929.487075
4036	-492.043749	-870.570473
25133	-289.162877	-572.618793
15021	703.394703	710.799474
21228	-747.856026	663.860952
26750	-645.680105	633.228553
25318	580.675680	-407.940916
18637	-165.736123	986.170136
6831	215.587553	-976.484515
28342	-164.586322	-524.216437
23977	-999.980261	6.283144
24901	-35.859249	-483.382672
15476	613.940839	789.352042
5950	-13.351372	-999.910866
21340	-766.997194	641.650453
15678	571.358321	820.700719
20064	-514.215016	857.661307
13122	957.243796	289.282413
15733	559.482258	828.842327
1184	-952.422400	-304.781186
17422	151.002028	988.533453
20145	-532.285392	846.564978
25242	-176.366466	295.693838
29609	841.731010	-144.993439
28155	328.653829	-493.514817
21673	-819.952109	572.432126
20653	-639.841479	768.506917
3756	-554.481366	-832.196139
11075	970.758394	-240.058617
9770	834.222826	-551.427491
14838	736.628477	676.297632
28390	-102.633747	-526.352733
26735	-499.191259	831.781976
5337	-172.960610	-984.928742
15573	593.699811	804.686606
14365	814.520727	580.134454
5267	-190.980319	-981.593866
13801	891.006524	453.990500
6948	245.391985	-969.423939
4821	-304.033061	-952.661481
12076	999.807240	19.633692
25069	194.006165	256.508072
5170	-215.843188	-976.428040
26917	443.220313	-815.179907
10344	907.374415	-420.323293
14667	766.156619	642.653900
4970	-266.649678	-963.793520
9174	738.396494	-674.366827
21856	-846.425597	532.507004
14629	772.511964	635.000209
12867	974.409311	224.780991
19742	-440.174258	897.912369
1399	-933.767940	-357.879079
27991	-72.969756	-347.331156
20542	-617.241873	786.773455
2638	-771.013637	-636.818634
2247	-832.050948	-554.699216
8061	513.541252	-858.064906
27967	127.170629	-510.116886
13481	925.870585	377.840787
25568	-346.415601	-296.792505
10783	949.589754	-313.495295
29951	191.747795	385.113071
23928	-999.817384	19.110192
27742	860.713523	462.385937
4168	-461.671205	-887.051125
5888	-29.579016	-999.562445
10318	904.492367	-426.489810
24233	91.402936	-508.163701
3181	-673.012514	-739.631095
25504	-38.850063	113.254189
27982	115.573595	453.169347
13428	931.023971	364.958033
20427	-593.278397	804.997356
5300	-182.492935	-983.207165
8298	565.758795	-824.570789
18038	-9.686426	999.953085
26431	-238.685263	557.481613
22872	-956.635826	291.286623
24101	-145.054476	-607.104709
4365	-415.328414	-909.671539
1442	-929.680079	-368.367955
28461	-671.010468	-199.377422
9551	801.253813	-598.324601
2358	-815.582511	-578.640794
17603	104.007719	994.576490
6275	71.671530	-997.428289
29158	230.018006	-617.847224
25879	14.740440	-467.146825
2301	-824.126189	-566.406237
14415	806.857220	590.746500
19259	-323.422005	946.254832
12189	998.789025	49.198416
4875	-290.535194	-956.864307
14638	771.013637	636.818634
372	-995.286824	-96.974932
27636	-671.193579	-262.672811
18773	-200.735973	979.645379
18005	-1.047197	999.999452
875	-973.936394	-226.821295
16561	368.124553	929.776486
4050	-488.849644	-872.368056
12657	985.288830	170.897402
6473	123.255080	-992.375022
27294	222.205267	736.930448
11412	988.134743	-153.589482
4516	-379.052425	-925.375199
19568	-398.829096	917.025273
18829	-215.076237	976.597262
13561	917.754626	397.147891
24896	-638.355663	-19.806513
12381	995.055570	99.319750
7211	311.505793	-950.244253
25861	-639.576403	71.749016
3076	-693.087363	-720.853597
9827	842.358351	-538.917812
17238	198.427183	980.115633
25114	-38.544877	250.404370
16103	476.698547	879.066832
13576	916.187957	400.748833
8049	510.843032	-859.674006
6792	205.606410	-978.634765
19247	-320.447666	947.266221
5572	-112.075970	-993.699641
18332	-86.547186	996.247753
7772	447.212797	-894.427590
12956	968.907866	247.421802
6490	127.670499	-991.816638
1406	-933.110524	-359.589696
22803	-951.218187	308.518980
11288	982.628995	-185.580866
21327	-764.808968	644.257124
6057	14.660241	-999.892533
16771	316.476967	948.600195
10848	954.786747	-297.291554
4008	-498.412087	-866.940247
10820	952.581853	-304.282457
11549	993.006778	-118.057351
19125	-290.034141	957.016299
3927	-516.682768	-856.176919
14793	744.544618	667.572701
1713	-901.228342	-433.344523
4694	-335.533778	-942.028176
3515	-605.849555	-795.579234
16624	352.740039	935.721361
5112	-230.644175	-973.038162
14412	807.320942	590.112613
22154	-885.353057	464.919309
26076	325.907163	647.022919
22744	-946.339471	323.174265
29484	751.701407	594.103824
21018	-710.246810	703.952746
16946	272.700068	962.099097
24998	-112.643818	-932.187872
20286	-563.165542	826.344100
13782	893.253726	449.552867
5099	-233.954464	-972.247555
27784	319.803461	-746.024964
13358	937.555468	347.835800
6660	171.671193	-985.154303
17855	38.213404	999.269601
17084	237.770657	971.321324
21871	-848.510215	529.179001
10831	953.454172	-301.537960
22669	-939.811951	341.692108
20116	-525.842837	850.581748
29343	104.037599	312.356944
25428	87.252419	-845.393231
17888	29.579016	999.562445
12467	992.567407	121.696110
22879	-957.168030	289.533009
8984	703.952746	-710.246810
14821	739.631095	673.012514
26739	-11.322367	-416.058840
5182	-212.774589	-977.101312
4932	-276.224506	-961.093139
20622	-633.583442	773.674364
13805	890.530618	454.923310
11162	975.973838	-217.887740
7598	406.019021	-913.864626
21894	-851.681205	524.060231
19922	-481.983074	876.180527
1896	-879.440959	-476.007983
1900	-878.942002	-476.928670
7191	306.526078	-951.862261
18302	-78.720085	996.896759
27114	-577.806940	465.620899
27177	-212.317270	916.135136
13651	908.143174	418.659738
27298	524.521622	287.331767
9168	737.336290	-675.525865
23034	-968.125787	250.464490
6783	203.299987	-979.116497
23794	-998.531947	54.165952
26518	735.526597	468.062380
22020	-868.501774	495.686059
19197	-308.020881	951.379597
22438	-917.442423	397.868571
22891	-958.072899	286.524553
10769	948.434358	-316.973610
20022	-504.753643	863.263436
29436	934.080020	-131.626331
16124	471.858445	881.674321
27553	202.246162	-411.908322
8809	670.685577	-741.741773
17871	34.027351	999.420902
12179	998.914403	46.583427
5641	-94.108313	-995.561965
17093	235.481377	971.878861
28535	-542.466506	-26.154363
14206	837.956919	545.736385
29002	758.293405	6.622517
29068	-749.259926	186.864834
20917	-691.386969	722.484643
22300	-902.472546	430.747378
14075	856.176919	516.682768
15351	639.439002	768.841832
3743	-557.310439	-830.304206
29153	681.447798	-550.218207
6439	114.417006	-993.432810
21834	-843.344554	537.373206
19109	-286.022868	958.222792
25205	841.242714	509.506516
5415	-152.813356	-988.255067
3525	-603.764659	-797.162616
3896	-523.614220	-851.955485
9537	799.055462	-601.257324
17247	196.117291	980.580445
15550	598.534348	801.097144
27660	-444.013794	-102.328562
24530	113.925596	-849.299600
13248	947.182295	320.695649
1312	-941.676289	-336.520084
21970	-861.939037	507.011929
7464	373.716388	-927.543024
1191	-951.862261	-306.526078
24636	-485.580004	-341.593677
24263	-923.703726	-265.541551
7046	270.180367	-962.809726
27145	696.462905	385.052034
11873	999.438582	-33.504050
19969	-492.727342	870.183755
14360	815.279423	579.067753
29141	-291.421247	-408.124027
20626	-634.393284	773.010453
27895	82.857753	474.593341
8268	559.265249	-828.988771
23651	-995.804928	91.501619
4305	-429.565676	-903.035620
3473	-614.560605	-788.869611
8092	520.488130	-853.868905
8829	674.560116	-738.219920
10236	895.128967	-445.807282
23540	-992.725856	120.396738
7279	328.372127	-944.548435
23975	-999.976834	6.806732
15871	529.179001	848.510215
8848	678.223801	-734.855412
23109	-972.856714	231.408327
10705	942.990536	-332.819545
12835	976.258216	216.610006
5832	-44.229663	-999.021390
28463	423.627430	-549.058504
4943	-273.455615	-961.884622
26984	-100.802637	-466.597491
2658	-767.668709	-640.846904
14482	796.371607	604.807625
12015	999.993283	3.665183
5622	-99.059241	-995.081538
6086	22.251111	-999.752413
13579	915.872927	401.468282
29481	598.803674	97.018342
14731	755.281812	655.400171
16353	418.184178	908.362259
5430	-148.931319	-988.847543
5686	-82.373366	-996.601540
27612	-477.340007	433.820612
12515	990.959800	134.159143
29767	171.788690	405.377361
13423	931.500902	363.739013
15143	680.337217	732.899223
11161	975.916762	-218.143241
22747	-946.593000	322.430912
2845	-735.387861	-677.646437
27461	681.386761	204.382458
9627	812.999149	-582.264874
18883	-228.860604	973.459205
27117	492.904447	-518.295846
7962	491.131820	-871.085263
18745	-193.549468	981.090517
27726	178.685873	922.666097
19377	-352.495055	935.813676
17777	58.609456	998.280988
22473	-921.049520	389.445481
24303	-524.765770	360.576189
22617	-935.073360	354.454244
4534	-374.687504	-927.151160
24563	-523.545030	-270.912809
10350	908.033538	-418.897475
7718	434.523856	-900.660323
9659	817.848533	-575.433555
